"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"159",159,"2020/08/28",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0243784311556559,0.018230761301433,0.0305261010098789
"160",160,"2020/08/29",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0244064984654059,0.0182588286111829,0.0305541683196289
"161",161,"2020/08/30",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0244348746034665,0.0182872047492436,0.0305825444576895
"162",162,"2020/08/31",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0244635841710718,0.0183159143168488,0.0306112540252947
"163",163,"2020/09/01",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0244926518931781,0.0183449820389551,0.0306403217474011
"164",164,"2020/09/02",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0245221026218759,0.018374432767653,0.0306697724760989
"165",165,"2020/09/03",0.0239235367318683,0.00614766985422297,0,0.0141578878941506,0,0,0.000160110275329943,0.0245519613393432,0.0184042914851203,0.0306996311935662
"166",166,"2020/09/04",0.0239892495571289,0.00612684837686636,0,0.0140373548586863,0,0,0.000160110275329943,0.0245822519380452,0.0184554035611788,0.0307091003149115
"167",167,"2020/09/05",0.0239892495571289,0.00612684837686636,0,0.0140373548586863,0,0,0.000160110275329943,0.0246129947020519,0.0184861463251856,0.0307398430789183
"168",168,"2020/09/06",0.0239892495571289,0.00612684837686636,0,0.0140373548586863,0,0,0.000160110275329943,0.0246442093213907,0.0185173609445244,0.0307710576982571
"169",169,"2020/09/07",0.0239892495571289,0.00612684837686636,0,0.0140373548586863,0,0,0.000160110275329943,0.0246759156040664,0.0185490672272,0.0308027639809328
"170",170,"2020/09/08",0.0239892495571289,0.00612684837686636,0,0.0140373548586863,0,0,0.000160110275329943,0.0247081334797578,0.0185812851028914,0.0308349818566242
