"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-07-22,5517919,873,0.8018,0.727431359003029,6.999714,0.801799999999979,0.721467842669847,39810.0111695696,3248676.44994681,40139.0731703864,3337461.43939261,15000,0.721467842669847
2020-07-23,5517919,776,0.3866,0.722336404959881,3.000016,0.386600000000009,0.732264895962891,40405.7838246666,3289082.23377148,39857.9377331982,3377319.37712581,15000,0.732264895962891
2020-07-24,5517919,744,0.672,0.719179408982699,4.99968,0.672000000000002,0.743313439878419,41015.4335286049,3330097.66730008,39683.737252344,3417003.11437816,15000,0.743313439878419
2020-07-25,5517919,803,0.2491,0.718371628162792,2.000273,0.249099999999999,0.754614077536367,41638.9935610539,3371736.66086114,39639.1645610041,3456642.27893916,15000,0.754614077536367
2020-07-26,5517919,827,0.7255,0.719877363148438,5.999885,0.72549999999998,0.766161152743523,42276.1518178539,3414012.81267899,39722.2497978667,3496364.52873703,15000,0.766161152743523
2020-07-27,5517919,888,0.4505,0.723662901443167,4.00044,0.450500000000016,0.777948182953206,42926.5505973297,3456939.36327632,39931.1327346838,3536295.66147171,15000,0.777948182953206
2020-07-28,5517919,940,0.6383,0.729715507023568,6.00002,0.638299999999983,0.78996807762951,43589.7986494535,3500529.16192577,40265.1106079998,3576560.77207971,15000,0.78996807762951
2020-07-29,5517919,907,0.6615,0.738042454126866,5.999805,0.661500000000004,0.802213103810789,44265.4692756652,3544794.63120144,40724.5848043326,3617285.35688404,15000,0.802213103810789
2020-07-30,5517919,897,0.4459,0.748670366947204,3.999723,0.445900000000008,0.814674852134398,44953.0984541458,3589747.72965558,41311.0244251495,3658596.38130919,15000,0.814674852134398
2020-07-31,5517919,762,0.7874,0.761644835710426,5.999988,0.787400000000006,0.827344203478447,45652.1829991359,3635399.91265472,42026.9451021844,3700623.32641138,15000,0.827344203478447
2020-08-01,5517919,675,0.2963,0.777030075173039,2.000025,0.296299999999993,0.840211253456954,46362.1763946394,3681762.08904936,42875.8901536874,3743499.21656506,15000,0.840211253456954
2020-08-02,5517919,860,1.2791,0.794834407239699,11.00026,1.2791,0.853260359370103,47082.2154891512,3728844.30453851,43858.3187756167,3787357.53534068,15000,0.853260359370103
2020-08-03,5517919,877,0.7982,0.814888900856522,7.000214,0.798200000000004,0.866465145251533,47810.8448782119,3776655.14941672,44964.9094892532,3832322.44482993,15000,0.866465145251533
2020-08-04,5517919,781,1.4085,0.836984206620704,11.000385,1.40849999999999,0.879796390839264,48546.452211434,3825201.60162816,46184.1105641231,3878506.55539406,15000,0.879796390839264
2020-08-05,5517919,844,1.3033,0.860889565848631,10.999852,1.3033,0.893223016099871,49287.3225177479,3874488.92414591,47503.1889229791,3926009.74431704,15000,0.893223016099871
2020-08-06,5517919,982,0.9165,0.886345713415477,9.00003,0.916500000000002,0.906712042952227,50031.6360933491,3924520.56023925,48907.8385262381,3974917.58284327,15000,0.906712042952227
2020-08-07,5517919,816,1.1029,0.913058450498143,8.999664,1.10289999999999,0.920228568652949,50777.4670331291,3975298.02727238,50381.8257211426,4025299.40856442,15000,0.920228568652949
2020-08-08,5517919,768,0.7813,0.940693064965459,6.000384,0.781300000000007,0.933735752033446,51522.7824712464,4026820.80974363,51906.6813634114,4077206.08992783,15000,0.933735752033446
