"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-08-05,10649800,937,0.4269,0.501953053473427,4.000053,0.426900000000001,0.502133342391368,53476.1966979959,4311394.35976959,53456.996288813,4311843.16013475,15000,0.502133342391368
2020-08-06,10649800,917,0.5453,0.505916187787499,5.000401,0.545299999999998,0.506154203287562,53904.4103417188,4365298.77011131,53879.0621669931,4365722.22230174,15000,0.506154203287562
2020-08-07,10649800,817,0.2448,0.510277647277058,2.000016,0.244800000000009,0.510574497957735,54375.1628835028,4419673.93299481,54343.5488797122,4420065.77118146,15000,0.510574497957735
2020-08-08,10649800,836,0.2392,0.515078908847491,1.999712,0.239199999999992,0.515435617988119,54892.8624444987,4474566.79543931,54854.8736344401,4474920.6448159,15000,0.515435617988119
2020-08-09,10649800,982,0.7128,0.520363712766753,6.999696,0.712799999999997,0.520781228339992,55462.1592557524,4530028.95469506,55417.6946822337,4530338.33949813,15000,0.520781228339992
2020-08-10,10649800,908,0.5507,0.52617882962572,5.000356,0.550700000000001,0.526658326821173,56088.0584898013,4586117.01318486,56036.9929974799,4586375.33249561,15000,0.526658326821173
2020-08-11,10649800,946,0.74,0.532576955875465,7.0004,0.740000000000004,0.533119757366472,56776.1879200145,4642893.20110488,56718.3806468253,4643093.71314244,15000,0.533119757366472
2020-08-12,10649800,900,0.5556,0.539615592098251,5.0004,0.555599999999998,0.540222657462139,57532.6325744029,4700425.83367928,57467.9813272796,4700561.69446971,15000,0.540222657462139
2020-08-13,10649800,911,0.5488,0.547356419722651,4.999568,0.548800000000008,0.548028333063183,58363.9214145629,4758789.75509384,58292.3639876229,4758854.05845734,15000,0.548028333063183
2020-08-14,10649800,861,0.4646,0.555865906077086,4.000206,0.464600000000006,0.556602861144613,59277.091506179,4818066.84660002,59198.6072653975,4818052.66572274,15000,0.556602861144613
2020-08-15,10649800,865,0.4624,0.565215993776475,3.99976,0.4624,0.566017771784897,60279.7606595479,4878346.60725957,60194.372905207,4878247.03862794,15000,0.566017771784897
2020-08-16,10649800,844,0.7109,0.575484882227122,5.999996,0.710899999999986,0.576350821020146,61380.2097370035,4939726.81699657,61287.9889874241,4939535.02761537,15000,0.576350821020146
2020-08-17,10649800,953,0.8395,0.586757914708008,8.000435,0.839500000000014,0.587686867701735,62587.4760364994,5002314.29303307,62488.5444005734,5002023.57201594,15000,0.587686867701735
2020-08-18,10649800,966,0.1035,0.599127395838743,0.99981,0.103499999999991,0.600114681992815,63911.0134028708,5066225.30643594,63805.8694020345,5065829.44141797,15000,0.600114681992815
2020-08-19,10649800,917,0.3272,0.612666214814774,3.000424,0.327199999999995,0.613696862040339,65357.488413572,5131582.79484951,65247.7265453438,5131077.16796332,15000,0.613696862040339
