"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"27",2020-05-12,0,0,0,0,0.00707694146334828,0.00275868949435594,0.0113951934323406,0.000795256518884594,-6.91751859755414e-05,0.00165968822374473,0.000875899595422144,-0.000630852376591233,0.00238265156743552
"28",2020-05-13,0,0,0,0,0.00847703239834357,0.00390549294008615,0.013048571856601,0.000915771190946217,4.64805308032903e-05,0.00178506185108914,0.000964534487424494,-0.000515936450038565,0.00244500542488755
"29",2020-05-14,0,0,0,0,0.0101541151152277,0.00539518900471609,0.0149130412257393,0.00105454888360212,0.000196343604471252,0.00191275416273299,0.00106213860845872,-0.000376870894922398,0.00250114811183984
"30",2020-05-15,0.00177526997738143,0.000438349674324013,0.000224626947539171,6.26213820462876e-05,0.0121629892311657,0.0073161491896344,0.0170098292726971,0.00121417459242337,0.00038559779367233,0.00204275139117442,0.00116949881792409,-0.000213720659267392,0.00255271829511557
"31",2020-05-16,0.00584689728702301,0.000624479019265219,0.000525823702328217,8.92112884664599e-05,0.0144291671969789,0.00962751435089982,0.0192308200430581,0.00139184648285624,0.000603425057621928,0.00218026790809055,0.00128390535030864,-3.99604433548538e-05,0.00260777114397214
"32",2020-05-17,0.020353744368597,0.000731401273607843,0.000530057515376408,0.000104485896229692,0.0168025523134665,0.0121785661769238,0.0214265384500091,0.00158551913544924,0.000840569640931051,0.00233046862996744,0.00140376323656293,0.000136026810891132,0.00267149966223474
"33",2020-05-18,0.0205287928343141,0.000814801864052514,0.000995361958148845,0.000116400266293216,0.0192279839922614,0.0148919167693059,0.0235640512152168,0.00179489022090988,0.00109226200327723,0.00249751843854254,0.0015289124145964,0.000311633075993514,0.00274619175319928
"34",2020-05-19,0.0197670251558613,0.000878608712849802,0.00105121155508143,0.000125515530407115,0.0216475230750812,0.0176742867304868,0.0256207594196757,0.00201932788824166,0.00135317818139633,0.00268547759508699,0.00165920286685036,0.000485205832877282,0.00283319990082343
"35",2020-05-20,0.0241810769068212,0.00333677635330822,0.00270274077107069,0.000476682336186889,0.0240043578617751,0.0204225140488211,0.0275862016747292,0.0022578476772165,0.00161839649088592,0.00289729886354709,0.00179450537763146,0.000656271623975126,0.0029327391312878
"36",2020-05-21,0.0302044437896241,0.0036560535419074,0.00240442151752324,0.000522293363129629,0.0262464671648646,0.0230311447160881,0.0294617896136411,0.0025090977232329,0.001884596372611,0.00313359907385481,0.00193472250674177,0.000825549022638946,0.00304389599084459
"37",2020-05-22,0.038016265002925,0.00433117318901408,0.00306779524911563,0.000618739027002012,0.0283296986921945,0.0254034946098669,0.0312559027745221,0.00277135365533627,0.00215088261272625,0.0033918246979463,0.00207979965257918,0.000994716519553874,0.00316488278560448
"38",2020-05-23,0.038484848614719,0.00445515413502074,0.00328430277800868,0.000636450590717248,0.0302200273938914,0.0274683109027147,0.0329717438850681,0.0030425243093576,0.00241858989070831,0.0036664587280069,0.00222973612037329,0.00116598583780571,0.00329348640294088
"39",2020-05-24,0.0385062121347397,0.00436480519885729,0.00319411612242468,0.000623543599836756,0.0318948825775898,0.029197051506899,0.0345927136482806,0.00332016901979185,0.00269009646443575,0.00395024157514795,0.00238459615984577,0.00134158997505816,0.00342760234463338
"40",2020-05-25,0.0383033490552236,0.00427938720737735,0.00318595971745948,0.000611341029625336,0.0333435530373232,0.0306065586570675,0.0360805474175789,0.00360152682912373,0.0029673345399819,0.00423571911826557,0.0025445199898938,0.00152329676235309,0.0035657432174345
"41",2020-05-26,0.0368513000194767,0.00415045028938249,0.00295878136191806,0.000592921469911784,0.0345667792662692,0.0317416897644706,0.0373918687680677,0.0038835574797503,0.00325061819506968,0.00451649676443092,0.00270973488472162,0.00171202106201273,0.00370744870743051
"42",2020-05-27,0.0366928656505329,0.00413920314118009,0.00285409641757217,0.000591314734454298,0.0355757109635106,0.0326541260830483,0.0384972958439729,0.00416299355353994,0.00353796413316099,0.00478802297391889,0.00288056645542163,0.00190757437274464,0.00385355853809863
"43",2020-05-28,0.0366928656505329,0.00412150151037294,0.00285409641757217,0.000588785930053277,0.0363904435479873,0.0333912696291456,0.039389617466829,0.00443640262247121,0.00382484329634707,0.00504796194859536,0.00305745032305899,0.00210858969029286,0.00400631095582511
"44",2020-05-29,0.0367861562581816,0.00413920314118009,0.00285409641757217,0.000591314734454298,0.0370383522686994,0.0339942115553142,0.0400824929820847,0.00470025779727911,0.00410436834115966,0.00529614725339857,0.00324094444413813,0.00231269397372225,0.00416919491455401
"45",2020-05-30,0.0367861562581816,0.00413920314118009,0.00285409641757217,0.000591314734454298,0.0375524237527973,0.0344992988321278,0.0406055486734668,0.00495101463602417,0.00436811813400128,0.00553391113804706,0.00343174241786347,0.00251703677641829,0.00434644805930864
"46",2020-05-31,0.0367861562581816,0.00413920314118009,0.00285409641757217,0.000591314734454298,0.0379697513149832,0.0349402522617948,0.0409992503681716,0.00518519202556032,0.00460785288954729,0.00576253116157335,0.00363068817848872,0.00271924233594339,0.00454213402103404
"47",2020-06-01,0.0367861562581816,0.00412150151037294,0.00285409641757217,0.000588785930053277,0.0383303209284186,0.0353499559022473,0.0413106859545899,0.00539945439708197,0.00481789215694029,0.00598101663722366,0.00383879255769691,0.00291865045482668,0.00475893466056715
