"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"152",2020-08-20,0.0195333068412237,0.00220573567798031,0.00179472913905369,0.00031510509685433,0.0182145446697506,0.0175681690163677,0.0188609203231335,0.00226123711336956,0.00203467291185337,0.00248780131488575,0.00180991358731126,0.00120012145789031,0.0024197057167322
"153",2020-08-21,0.0195333068412237,0.00220573567798031,0.00179472913905369,0.00031510509685433,0.0182899559315232,0.0176413991898663,0.0189385126731802,0.00225972228505975,0.00203300278498585,0.00248644178513366,0.00180358489409199,0.00119550905492911,0.00241166073325488
"154",2020-08-22,0.0201701932723037,0.00227765402418117,0.00185324655473852,0.000325379146311596,0.0183631021535705,0.0177099713825639,0.0190162329245772,0.00225899302636567,0.00203472390642498,0.00248326214630636,0.00179662192690867,0.00119447730915161,0.00239876654466573
"155",2020-08-23,0.0190501935154706,0.00227344015095699,0.0018498178750743,0.000324777164422427,0.0184336869758009,0.017773911352718,0.0190934625988837,0.00225883625032731,0.00203913737258363,0.00247853512807099,0.00178917537023376,0.00119616054146552,0.00238219019900199
"156",2020-08-24,0.0194254403738584,0.00226365938446478,0.00184185961117121,0.000323379912066397,0.0185014109465924,0.0178333066278183,0.0191695152653665,0.00225903577939096,0.00204540232024476,0.00247266923853715,0.00178139707603381,0.00119953019230005,0.00236326395976756
"157",2020-08-25,0.0194254403738584,0.00226365938446478,0.00184185961117121,0.000323379912066397,0.0185659719412182,0.0178882873979787,0.0192436564844577,0.00225937561710815,0.00205257431917369,0.00246617691504262,0.00177343660329474,0.00120348514447997,0.00234338806210951
"158",2020-08-26,0.0194254403738584,0.00226365938446478,0.00184185961117121,0.000323379912066397,0.0186270656276916,0.0179390076838584,0.0193151235715248,0.00225963971066273,0.0020596360006272,0.00245964342069827,0.00176544100485487,0.0012069323079868,0.00232394970172294
"159",2020-08-27,0.0189913663625525,0.00218079236922338,0.00177443365057001,0.000311541767031911,0.018684455833803,0.0179856731073372,0.0193832385602688,0.00225961192000937,0.00206554729548298,0.00245367654453576,0.00175755473761392,0.00120887525028991,0.00230623422493794
"160",2020-08-28,0.0189913663625525,0.00218079236922338,0.00177443365057001,0.000311541767031911,0.0187381862685861,0.0180286458669445,0.0194477266702276,0.0022590761936809,0.00206932750580643,0.00244882488155538,0.00174991969252675,0.00120851008578505,0.00229132929926846
"161",2020-08-29,0.0189913663625525,0.00218079236922338,0.00177443365057001,0.000311541767031911,0.0187883739692748,0.018068280236963,0.0195084677015866,0.00225781695112775,0.00207016764796188,0.00244546625429362,0.00174267534072057,0.00120531800823449,0.00228003267320664
