"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"172",2020-06-20,"Baleares","ESIB",1149460,0,0,2041,226,16454.00414882,16296.8500860208,16612.673682359,0,0,0,0.0143145513100239,0.0141778314043296,0.0144525896354453,0,0,0
"173",2020-06-21,"Baleares","ESIB",1149460,1,0,2042,226,16457.7824028,16300.5845119569,16616.4962624028,0,0,0,0.0143178382917196,0.0141810802567788,0.014455915179652,0,0,0
"174",2020-06-22,"Baleares","ESIB",1149460,0,0,2042,226,16453.657253201,16296.4987640707,16612.3313311128,0,0,0,0.0143142495199493,0.0141775257634635,0.0144522917988558,0,0,0
"175",2020-06-23,"Baleares","ESIB",1149460,0,0,2042,226,16449.5364334181,16292.4095746278,16608.1786512251,0,0,0,0.0143106645150054,0.0141739682760842,0.0144486790764578,0,0,0
"176",2020-06-24,"Baleares","ESIB",1149460,0,0,2042,226,16445.5011186945,16288.412805448,16604.1044192178,0,0,0,0.0143071538972165,0.0141704911919057,0.0144451346016545,0,0,0
"177",2020-06-25,"Baleares","ESIB",1149460,0,0,2042,226,16441.6293786233,16284.5703297469,16600.2032077079,0,0,0,0.0143037855850776,0.0141671483389999,0.0144417406501383,0,0,0
"178",2020-06-26,"Baleares","ESIB",1149460,1,1,2043,227,16518.7813713475,16361.6104119037,16677.4621278021,0,0,0,0.0143709057917174,0.0142341711863864,0.0145089538807807,0,0,0
"179",2020-06-27,"Baleares","ESIB",1149460,0,0,2043,227,16515.1882724567,16358.0437543027,16673.8424087507,0,0,0,0.0143677798900847,0.0142310682879811,0.0145058048203075,0,0,0
"180",2020-06-28,"Baleares","ESIB",1149460,0,0,2043,227,16511.554558149,16354.444615337,16670.1737869508,0,0,0,0.0143646186541063,0.0142279371316418,0.0145026132157281,0,0,0
"181",2020-06-29,"Baleares","ESIB",1149460,0,0,2043,227,16507.9735863933,16350.8899821579,16666.5662986189,0,0,0,0.0143615033027624,0.0142248446941676,0.0144994747956596,0,0,0
"182",2020-06-30,"Baleares","ESIB",1149460,0,0,2043,227,16504.5305588067,16347.4797171137,16663.090193739,0,0,0,0.0143585079592215,0.0142218778531777,0.0144964506757426,0,0,0
"183",2020-07-01,"Baleares","ESIB",1149460,0,0,2043,227,16501.2699356688,16344.2423966505,16659.8061189797,0,0,0,0.0143556713027585,0.0142190614694296,0.0144935936169851,0,0,0
"184",2020-07-02,"Baleares","ESIB",1149460,0,0,2043,227,16498.207834379,16341.2094345864,16656.7145985087,0,0,0,0.0143530073550876,0.0142164228721195,0.0144909040753995,0,0,0
"185",2020-07-03,"Baleares","ESIB",1149460,0,0,2043,227,16495.3443990785,16338.3732479886,16653.8236527132,0,0,0,0.0143505162416078,0.0142139554642951,0.0144883890285118,0,0,0
"186",2020-07-04,"Baleares","ESIB",1149460,0,1,2043,228,16565.3265417745,16408.3030586594,16723.8527015626,0,0,0,0.0144113988670981,0.0142747925622983,0.0145493124611231,0,0,0
"187",2020-07-05,"Baleares","ESIB",1149460,0,0,2043,228,16562.8216262051,16405.8218872985,16721.3238145583,0,0,0,0.0144092196563648,0.0142726340084026,0.0145471123958714,0,0,0
"188",2020-07-06,"Baleares","ESIB",1149460,0,0,2043,228,16560.483220736,16403.5056476811,16718.9630311157,0,0,0,0.0144071853050441,0.0142706189407905,0.0145450585763016,0,0,0
"189",2020-07-07,"Baleares","ESIB",1149460,0,0,2043,228,16558.2981312028,16401.3412707109,16716.7570308053,0,0,0,0.0144052843345595,0.0142687359896916,0.0145431394139903,0,0,0
"190",2020-07-08,"Baleares","ESIB",1149460,1,0,2044,228,16564.3576518346,16407.3356140854,16722.8824271958,0,0,0,0.0144105559583062,0.0142739509109368,0.0145484683479162,0,0,0
