"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"46456","2020/08/15",0,0,766,1,0,-1.24344978758018e-14,0,0.000129428762247889,1.82452392191853e-05,0.000918146607768541,0,-2.13483167469616e-20,0,582458
"46455","2020/08/16",0,0,766,1,0,-1.24344978758018e-14,0,0.000129096611548305,1.81982854546062e-05,0.000915796993888542,0,-2.13483167469616e-20,0,582458
"46454","2020/08/17",0,0,766,1,0,-1.24344978758018e-14,0,0.00012879106329331,1.81550830989951e-05,0.00091363602654837,0,-2.13483167469616e-20,0,582458
"46453","2020/08/18",0,0,766,1,0,-1.24344978758018e-14,0,0.00012850956073335,1.8115271650185e-05,0.000911645572795482,0,-2.13483167469616e-20,0,582458
"46452","2020/08/19",0,0,766,1,0,-1.24344978758018e-14,0,0.000128249836514007,1.80785955113809e-05,0.000909806326244487,0,-2.13483167469616e-20,0,582458
"46451","2020/08/20",0,0,766,1,0,-1.24344978758018e-14,0,0.000128009874786532,1.80447055933558e-05,0.000908107253847199,0,-2.13483167469616e-20,0,582458
"46450","2020/08/21",0,0,766,1,0,-1.24344978758018e-14,0,0.000127787878958774,1.80132850855306e-05,0.000906538809064833,0,-2.13483167469616e-20,0,582458
"46449","2020/08/22",0,0,766,1,0,-1.24344978758018e-14,0,0.000127582244146928,1.79842350563749e-05,0.000905083200399818,0,-2.13483167469616e-20,0,582458
"46448","2020/08/23",0,0,766,1,0,-1.24344978758018e-14,0,0.000127391533561181,1.79572891400313e-05,0.00090373344754425,0,-2.13483167469616e-20,0,582458
"46447","2020/08/24",0,0,766,1,0,-1.24344978758018e-14,0,0.000127214458196404,1.79322656135907e-05,0.000902480407268737,0,-2.13483167469616e-20,0,582458
"46446","2020/08/25",0,0,766,1,0,-1.24344978758018e-14,0,0.000127049859310045,1.79090011186727e-05,0.000901315860317424,0,-2.13483167469616e-20,0,582458
"46445","2020/08/26",0,0,766,1,0,-1.24344978758018e-14,0,0.000126896693258967,1.78873485236901e-05,0.000900232403854247,0,-2.13483167469616e-20,0,582458
"46444","2020/08/27",0,0,766,1,0,-1.24344978758018e-14,0,0.000126754018339697,1.78671750685611e-05,0.000899223358119477,0,-2.13483167469616e-20,0,582458
"46443","2020/08/28",0,0,766,1,0,-1.24344978758018e-14,0,0.000126620983335761,1.78483607500902e-05,0.000898282685194724,0,-2.13483167469616e-20,0,582458
"46442","2020/08/29",0,0,766,1,0,-1.24344978758018e-14,0,0.000126496817524232,1.78308584677779e-05,0.000897401820146516,0,-2.13483167469616e-20,0,582458
"46441","2020/08/30",0,0,766,1,0,-1.24344978758018e-14,0,0.000126380821933391,1.78144463529281e-05,0.00089658201193181,0,-2.13483167469616e-20,0,582458
"46440","2020/08/31",0,0,766,1,0,-1.24344978758018e-14,0,0.00012627236167625,1.77990966793345e-05,0.000895815647869933,0,-2.13483167469616e-20,0,582458
"46439","2020/09/01",0,0,766,1,0,-1.24344978758018e-14,0,0.000126170859211778,1.77847890972608e-05,0.000895095557624021,0,-2.13483167469616e-20,0,582458
"46438","2020/09/02",0,0,766,1,0,-1.24344978758018e-14,0,0.000126075788408287,1.77713270840891e-05,0.000894424166949368,0,-2.13483167469616e-20,0,582458
"46437","2020/09/03",0,0,766,1,0,-1.24344978758018e-14,0,0.000125986669302176,1.77587650782977e-05,0.000893791925951721,0,-2.13483167469616e-20,0,582458
"46436","2020/09/04",0,0,766,1,0,-1.24344978758018e-14,0,0.000125903063460984,1.77469194283095e-05,0.000893201856969865,0,-2.13483167469616e-20,0,582458
"46435","2020/09/05",0,0,766,1,0,-1.24344978758018e-14,0,0.000125824569872871,1.77358552067918e-05,0.000892644995073611,0,-2.13483167469616e-20,0,582458
"46434","2020/09/06",0,0,766,1,0,-1.24344978758018e-14,0,0.000125750821295743,1.77253992815167e-05,0.000892124843305692,0,-2.13483167469616e-20,0,582458
"46433","2020/09/07",0,0,766,1,0,-1.24344978758018e-14,0,0.000125681481008617,1.77156253153275e-05,0.000891632916556032,0,-2.13483167469616e-20,0,582458
"46432","2020/09/08",0,0,766,1,0,-1.24344978758018e-14,0,0.000125616239915722,1.77063688353837e-05,0.000891173107104339,0,-2.13483167469616e-20,0,582458
"46431","2020/09/09",0,0,766,1,0,-1.24344978758018e-14,0,0.000125554813960594,1.76977104754591e-05,0.000890737326194759,0,-2.13483167469616e-20,0,582458
"46430","2020/09/10",0,0,766,1,0,-1.24344978758018e-14,0,0.000125496941813117,1.7689553046219e-05,0.000890326757453676,0,-2.13483167469616e-20,0,582458
"46429","2020/09/11",0,0,766,1,0,-1.24344978758018e-14,0,0.000125442382797385,1.76818025432078e-05,0.00088994271728989,0,-2.13483167469616e-20,0,582458
"46428","2020/09/12",0,0,766,1,0,-1.24344978758018e-14,0,0.000125390915032405,1.76745478750691e-05,0.000889577582623298,0,-2.13483167469616e-20,0,582458
"46427","2020/09/13",0,0,766,1,0,-1.24344978758018e-14,0,0.000125342333761281,1.76677000743167e-05,0.000889232925997132,0,-2.13483167469616e-20,0,582458
"46426","2020/09/14",0,0,766,1,0,-1.24344978758018e-14,0,0.000125296449847576,1.76611726291951e-05,0.000888910418012348,0,-2.13483167469616e-20,0,582458
"46425","2020/09/15",0,0,766,1,0,-1.24344978758018e-14,0,0.000125253088420214,1.76550606152073e-05,0.000888602792181216,0,-2.13483167469616e-20,0,582458
"46424","2020/09/16",0,0,766,1,0,-1.24344978758018e-14,0,0.000125212087650586,1.76492813479479e-05,0.000888311913937556,0,-2.13483167469616e-20,0,582458
"46423","2020/09/17",0,0,766,1,0,-1.24344978758018e-14,0,0.000125173297647496,1.76438136994894e-05,0.000888036719884544,0,-2.13483167469616e-20,0,582458
"46422","2020/09/18",0,0,766,1,0,-1.24344978758018e-14,0,0.000125136579457303,1.7638578465148e-05,0.00088777922490833,0,-2.13483167469616e-20,0,582458
"46421","2020/09/19",0,0,766,1,0,-1.24344978758018e-14,0,0.000125101804158127,1.76336767262174e-05,0.000887532512170276,0,-2.13483167469616e-20,0,582458
"46420","2020/09/20",0,0,766,1,0,-1.24344978758018e-14,0,0.000125068852038266,1.76290319728266e-05,0.000887298733945271,0,-2.13483167469616e-20,0,582458
"46419","2020/09/21",0,0,766,1,0,-1.24344978758018e-14,0,0.00012503761185013,1.7624628524114e-05,0.000887077100989263,0,-2.13483167469616e-20,0,582458
"46418","2020/09/22",0,0,766,1,0,-1.24344978758018e-14,0,0.000125007980131959,1.76204517966672e-05,0.000886866879294659,0,-2.13483167469616e-20,0,582458
"46417","2020/09/23",0,0,766,1,0,-1.24344978758018e-14,0,0.000124979860590505,1.76164288299914e-05,0.000886670374794096,0,-2.13483167469616e-20,0,582458
"46416","2020/09/24",0,0,766,1,0,-1.24344978758018e-14,0,0.000124953163538568,1.76126657699816e-05,0.000886480972398103,0,-2.13483167469616e-20,0,582458
"46415","2020/09/25",0,0,766,1,0,-1.24344978758018e-14,0,0.000124927805381991,1.76090914328166e-05,0.000886301068803317,0,-2.13483167469616e-20,0,582458
"46414","2020/09/26",0,0,766,1,0,-1.24344978758018e-14,0,0.000124903708151274,1.76056948283723e-05,0.000886130110854649,0,-2.13483167469616e-20,0,582458
"46413","2020/09/27",0,0,766,1,0,-1.24344978758018e-14,0,0.000124880799073506,1.76024656990057e-05,0.000885967582264244,0,-2.13483167469616e-20,0,582458
"46412","2020/09/28",0,0,766,1,0,-1.24344978758018e-14,0,0.000124859010180763,1.75993944643566e-05,0.000885813000833259,0,-2.13483167469616e-20,0,582458
"46411","2020/09/29",0,0,766,1,0,-1.24344978758018e-14,0,0.000124838277951529,1.75964721708042e-05,0.000885665915907907,0,-2.13483167469616e-20,0,582458
"46410","2020/09/30",0,0,766,1,0,-1.24344978758018e-14,0,0.000124818542982043,1.75936904451424e-05,0.000885525906047856,0,-2.13483167469616e-20,0,582458
"46409","2020/10/01",0,0,766,1,0,-1.24344978758018e-14,0,0.000124799749684819,1.75909823055922e-05,0.000885395553859559,0,-2.13483167469616e-20,0,582458
"46408","2020/10/02",0,0,766,1,0,-1.24344978758018e-14,0,0.000124781846011831,1.75884587172394e-05,0.000885268535716485,0,-2.13483167469616e-20,0,582458
"46407","2020/10/03",0,0,766,1,0,-1.24344978758018e-14,0,0.000124764783200146,1.75860536513703e-05,0.000885147483089052,0,-2.13483167469616e-20,0,582458
"46406","2020/10/04",0,0,766,1,0,-1.24344978758018e-14,0,0.000124748515537971,1.75837606647402e-05,0.000885032071673581,0,-2.13483167469616e-20,0,582458
"46405","2020/10/05",0,0,766,1,0,-1.24344978758018e-14,0,0.000124733000149314,1.75815737138206e-05,0.000884921997285066,0,-2.13483167469616e-20,0,582458
"46404","2020/10/06",0,0,766,1,0,-1.24344978758018e-14,0,0.000124718196795611,1.75794871268386e-05,0.000884816974449811,0,-2.13483167469616e-20,0,582458
"46403","2020/10/07",0,0,766,1,0,-1.24344978758018e-14,0,0.000124704067692843,1.75774955779981e-05,0.000884716735107968,0,-2.13483167469616e-20,0,582458
"46402","2020/10/08",0,0,766,1,0,-1.24344978758018e-14,0,0.000124690577342806,1.7575594063697e-05,0.000884621027416462,0,-2.13483167469616e-20,0,582458
"46401","2020/10/09",0,0,766,1,0,-1.24344978758018e-14,0,0.000124677692377316,1.75737778805675e-05,0.00088452961464372,0,-2.13483167469616e-20,0,582458
"46400","2020/10/10",0,0,766,1,0,-1.24344978758018e-14,0,0.000124665381414263,1.75720426051862e-05,0.00088444227414842,0,-2.13483167469616e-20,0,582458
"46399","2020/10/11",0,0,766,1,0,-1.24344978758018e-14,0,0.000124653614924507,1.75703251527255e-05,0.000884361762157649,0,-2.13483167469616e-20,0,582458
"46398","2020/10/12",0,0,766,1,0,-1.24344978758018e-14,0,0.000124642365108717,1.75687394552593e-05,0.000884281949735668,0,-2.13483167469616e-20,0,582458
"46397","2020/10/13",0,0,766,1,0,-1.24344978758018e-14,0,0.00012463160578334,1.75672228939834e-05,0.000884205617124249,0,-2.13483167469616e-20,0,582458
